date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:06	308003/308003	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Feb%202024%2009:40:47%20GMT	https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/427526863_846826740578505_3866813041843885288_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=RSunjyIldHoQ7kNvwElyueo&_nc_oc=AdkPi0B4IFv9S3Ah5Ua6g3pfRKZMe5DzMfOlVDWtz0N92WZW31wqVfah6i0NAYLymI8&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=iHz_yM41rPpIHM94QQQDMA&oh=00_AfSAcCEpMG06FJDBhPGm_r8ZC54XITRfgvymU3avvWMMOQ&oe=688D6B6F	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/scontent-iad3-1.cdninstagram.com/v/t51.29350-15/427526863_846826740578505_3866813041843885288_neac6.jpg	(from https://www.irritime.com/ar)
11:14:06	229036/229036	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Mar%202025%2003:58:36%20GMT	https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/487796356_1263774135270250_5970396655132572282_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ccb=1-7&_nc_sid=18de74&_nc_ohc=cSB23ZJlucwQ7kNvwGVu_bA&_nc_oc=AdnVnBE-zTQEsoEBWwf3_hATUiU3tUz9lAaza9DpSpJ3fVroHdat9-oG4Rdj7voYeyY&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=iHz_yM41rPpIHM94QQQDMA&oh=00_AfSo5ZK9eOBIm8AG4KRDwBRSBJiQ5Z6wc6NhzPvPpx9Enw&oe=688D521A	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/scontent-iad3-1.cdninstagram.com/v/t39.30808-6/487796356_1263774135270250_5970396655132572282_ncdc5.jpg	(from https://www.irritime.com/ar)
11:14:06	722467/722467	---MCZ	200	added ('OK')	text/html	etag:W/%2222f8f427199d0016a813c7584efb79e6%22	https://www.irritime.com/ar/p-d-p-a	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ar/p-d-p-a.html	(from https://www.irritime.com/ar)
11:14:06	713969/713969	---MCZ	200	added ('OK')	text/html	etag:W/%229aa4d2d4814a258a7376e8120299feea%22	https://www.irritime.com/ar/privacy-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ar/privacy-policy.html	(from https://www.irritime.com/ar)
11:14:07	712789/712789	---MCZ	200	added ('OK')	text/html	etag:W/%22dfa5aca6282b2e15e278749651d52fcc%22	https://www.irritime.com/ar/terms-and-conditions	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ar/terms-and-conditions.html	(from https://www.irritime.com/ar)
11:14:08	712378/712378	---MCZ	200	added ('OK')	text/html	etag:W/%2209ff5cf1626646eb8735557b97476da7%22	https://www.irritime.com/ar/cookie-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ar/cookie-policy.html	(from https://www.irritime.com/ar)
11:14:08	683/683	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Jul%202025%2016:14:08%20GMT	https://www.irritime.com/es/blog-feed.xml	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/blog-feed.xml	(from https://www.irritime.com/es)
11:14:09	840985/840985	---MCZ	200	added ('OK')	text/html	etag:W/%22d4fb7014587dd21f8904f8eb819c7efd%22	https://www.irritime.com/es/products	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/products.html	(from https://www.irritime.com/es)
11:14:09	846445/846445	---MCZ	200	added ('OK')	text/html	etag:W/%2277bdb9a64efeaf533dc4698c9d1e02aa%22	https://www.irritime.com/es/products/drip-irrigation-pipe	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/products/drip-irrigation-pipe.html	(from https://www.irritime.com/es)
11:14:09	820645/820645	---MCZ	200	added ('OK')	text/html	etag:W/%22b86aac3b22c3af2cce1b472416c840c0%22	https://www.irritime.com/es/products/drippers-and-accessories	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/products/drippers-and-accessories.html	(from https://www.irritime.com/es)
11:14:10	819752/819752	---MCZ	200	added ('OK')	text/html	etag:W/%2230dfdb9588c05ebd0f387b1888418521%22	https://www.irritime.com/es/products/drip-irrigation-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/products/drip-irrigation-fittings.html	(from https://www.irritime.com/es)
11:14:10	740179/740179	---MCZ	200	added ('OK')	text/html	etag:W/%22a867bef9d4d78bf97f95a771dcd1defc%22	https://www.irritime.com/es/products/micro-sprinkler	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/products/micro-sprinkler.html	(from https://www.irritime.com/es)
11:14:11	751360/751360	---MCZ	200	added ('OK')	text/html	etag:W/%2228802b76b7d90132bc7a13b1b2e262f4%22	https://www.irritime.com/es/products/filter-system	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/products/filter-system.html	(from https://www.irritime.com/es)
11:14:11	770300/770300	---MCZ	200	added ('OK')	text/html	etag:W/%22eaa054f089c42becaaf7df1d4ac85009%22	https://www.irritime.com/es/products/pp-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/products/pp-fittings.html	(from https://www.irritime.com/es)
11:14:11	754101/754101	---MCZ	200	added ('OK')	text/html	etag:W/%225e11b2f5a2560c06606dbad6f4b06e7a%22	https://www.irritime.com/es/corporate/about-us	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/corporate/about-us.html	(from https://www.irritime.com/es)
11:14:12	736843/736843	---MCZ	200	added ('OK')	text/html	etag:W/%2265fd0338fb25773533508efc3bcf1b1f%22	https://www.irritime.com/es/corporate/rd-and-innovation	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/corporate/rd-and-innovation.html	(from https://www.irritime.com/es)
11:14:12	727939/727939	---MCZ	200	added ('OK')	text/html	etag:W/%22f662c4d11d37bf4dff031e983d22cdb2%22	https://www.irritime.com/es/corporate/quality-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/corporate/quality-policy.html	(from https://www.irritime.com/es)
11:14:12	749974/749974	---MCZ	200	added ('OK')	text/html	etag:W/%22ffa72c66f62506877fcba2d46b329028%22	https://www.irritime.com/es/corporate/sustainable-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/corporate/sustainable-policy.html	(from https://www.irritime.com/es)
11:14:13	729189/729189	---MCZ	200	added ('OK')	text/html	etag:W/%2212321ca1486ba5332a300a68ef7b7a3c%22	https://www.irritime.com/es/corporate/marketing-and-global-presence	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/corporate/marketing-and-global-presence.html	(from https://www.irritime.com/es)
11:14:13	1064572/1064572	---MCZ	200	added ('OK')	text/html	etag:W/%225feb349175694031fd5a22f85ddf74c3%22	https://www.irritime.com/es/contact	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/contact.html	(from https://www.irritime.com/es)
11:14:15	683/683	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Jul%202025%2016:14:15%20GMT	https://www.irritime.com/fr/blog-feed.xml	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/blog-feed.xml	(from https://www.irritime.com/fr)
11:14:15	836997/836997	---MCZ	200	added ('OK')	text/html	etag:W/%22bcfe74e67e43db6edc2d8c61487e6862%22	https://www.irritime.com/fr/products	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/products.html	(from https://www.irritime.com/fr)
11:14:16	847947/847947	---MCZ	200	added ('OK')	text/html	etag:W/%2296332d3b9050ee9f2db9b6c704714560%22	https://www.irritime.com/fr/products/drip-irrigation-pipe	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/products/drip-irrigation-pipe.html	(from https://www.irritime.com/fr)
11:14:16	823333/823333	---MCZ	200	added ('OK')	text/html	etag:W/%22e481b0ba5429aafea12ae46cae903a0c%22	https://www.irritime.com/fr/products/drippers-and-accessories	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/products/drippers-and-accessories.html	(from https://www.irritime.com/fr)
11:14:16	807809/807809	---MCZ	200	added ('OK')	text/html	etag:W/%222f80259e69b5cf6457cb2ec994f5873c%22	https://www.irritime.com/fr/products/drip-irrigation-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/products/drip-irrigation-fittings.html	(from https://www.irritime.com/fr)
11:14:17	740096/740096	---MCZ	200	added ('OK')	text/html	etag:W/%22f96962b4d0cd33fce0fd5c0afbe2ef1b%22	https://www.irritime.com/fr/products/micro-sprinkler	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/products/micro-sprinkler.html	(from https://www.irritime.com/fr)
11:14:17	751222/751222	---MCZ	200	added ('OK')	text/html	etag:W/%22291f17ac525d3a71703068a70d9f6083%22	https://www.irritime.com/fr/products/filter-system	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/products/filter-system.html	(from https://www.irritime.com/fr)
11:14:18	772590/772590	---MCZ	200	added ('OK')	text/html	etag:W/%226edc4b582a1041cde692749cbd3a7980%22	https://www.irritime.com/fr/products/pp-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/products/pp-fittings.html	(from https://www.irritime.com/fr)
11:14:18	18644913/18644913	---M--	200	added ('OK')	application/pdf	etag:%2261310eaecca1695c8ae9e19f61e93836%22	https://www.irritime.com/es/_files/ugd/d2bb1e_059bac48a39648469984180ba7dfb407.pdf?index=true	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/es/_files/ugd/Spanish_%C4%B0rritime_Catalog%20L.pdf_;%20filename_=UTF-8''Spanish_%C4%B0rritime_Catalog%20L08a5.pdf	(from https://www.irritime.com/es)
11:14:18	753873/753873	---MCZ	200	added ('OK')	text/html	etag:W/%22048d5c0a9fa207ec20e110fef2fbb14b%22	https://www.irritime.com/fr/corporate/about-us	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/corporate/about-us.html	(from https://www.irritime.com/fr)
11:14:19	737328/737328	---MCZ	200	added ('OK')	text/html	etag:W/%229f5f84018ffe7180dcfb33005f1a60a0%22	https://www.irritime.com/fr/corporate/rd-and-innovation	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/corporate/rd-and-innovation.html	(from https://www.irritime.com/fr)
11:14:19	728983/728983	---MCZ	200	added ('OK')	text/html	etag:W/%22058369500f9d400b2251b6a4b8fb2e68%22	https://www.irritime.com/fr/corporate/quality-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/corporate/quality-policy.html	(from https://www.irritime.com/fr)
11:14:19	750437/750437	---MCZ	200	added ('OK')	text/html	etag:W/%22daf8371206f7bd63c759b44c14efff9f%22	https://www.irritime.com/fr/corporate/sustainable-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/corporate/sustainable-policy.html	(from https://www.irritime.com/fr)
11:14:20	726235/726235	---MCZ	200	added ('OK')	text/html	etag:W/%22b50c1d2105b0d21ceca74be06d03b2fa%22	https://www.irritime.com/fr/corporate/marketing-and-global-presence	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/corporate/marketing-and-global-presence.html	(from https://www.irritime.com/fr)
11:14:20	1065151/1065151	---MCZ	200	added ('OK')	text/html	etag:W/%22cf38c08a2a2a353b3d802f1ff8b4c651%22	https://www.irritime.com/fr/contact	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/contact.html	(from https://www.irritime.com/fr)
11:14:22	683/683	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Jul%202025%2016:14:22%20GMT	https://www.irritime.com/pt/blog-feed.xml	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/blog-feed.xml	(from https://www.irritime.com/pt)
11:14:22	838651/838651	---MCZ	200	added ('OK')	text/html	etag:W/%222861f6b70515ee246606088658b3c381%22	https://www.irritime.com/pt/products	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/products.html	(from https://www.irritime.com/pt)
11:14:23	846623/846623	---MCZ	200	added ('OK')	text/html	etag:W/%2272f99befcd9c5c563b0742b40eb2f061%22	https://www.irritime.com/pt/products/drip-irrigation-pipe	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/products/drip-irrigation-pipe.html	(from https://www.irritime.com/pt)
11:14:23	14661057/14661057	---M--	200	added ('OK')	application/pdf	etag:%2293bac51432afd9a49be0119d1896fc61%22	https://www.irritime.com/fr/_files/ugd/d2bb1e_fd207b89f1b9479486f6663853041077.pdf	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/fr/_files/ugd/irritime%20katalog%20tr-en.pdf_;%20filename_=UTF-8''irritime%20katalog%20tr-en.pdf	(from https://www.irritime.com/fr)
11:14:23	818526/818526	---MCZ	200	added ('OK')	text/html	etag:W/%2287d15f95b73edc8ea5ca3734cfbdeba1%22	https://www.irritime.com/pt/products/drippers-and-accessories	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/products/drippers-and-accessories.html	(from https://www.irritime.com/pt)
11:14:23	820780/820780	---MCZ	200	added ('OK')	text/html	etag:W/%229fd221850453784a5651f0758308c3e1%22	https://www.irritime.com/pt/products/drip-irrigation-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/products/drip-irrigation-fittings.html	(from https://www.irritime.com/pt)
11:14:24	740154/740154	---MCZ	200	added ('OK')	text/html	etag:W/%225fed5e4a6803883ba16c79b58fed1d3f%22	https://www.irritime.com/pt/products/micro-sprinkler	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/products/micro-sprinkler.html	(from https://www.irritime.com/pt)
11:14:24	750041/750041	---MCZ	200	added ('OK')	text/html	etag:W/%22c38b1d861d707aeb62ee5e2563b19ae4%22	https://www.irritime.com/pt/products/filter-system	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/products/filter-system.html	(from https://www.irritime.com/pt)
11:14:25	769920/769920	---MCZ	200	added ('OK')	text/html	etag:W/%22d814fabe4e8f59e5a813d43b0530e11a%22	https://www.irritime.com/pt/products/pp-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/products/pp-fittings.html	(from https://www.irritime.com/pt)
11:14:25	757450/757450	---MCZ	200	added ('OK')	text/html	etag:W/%226b8f86e21e77b9dea35ba38f3a3c884b%22	https://www.irritime.com/pt/corporate/about-us	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/corporate/about-us.html	(from https://www.irritime.com/pt)
11:14:25	736290/736290	---MCZ	200	added ('OK')	text/html	etag:W/%2200fed0c857365a20767032b5aa502cab%22	https://www.irritime.com/pt/corporate/rd-and-innovation	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/corporate/rd-and-innovation.html	(from https://www.irritime.com/pt)
11:14:26	727195/727195	---MCZ	200	added ('OK')	text/html	etag:W/%2267cfe4af3a24f747d0aa4b3fec134239%22	https://www.irritime.com/pt/corporate/quality-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/corporate/quality-policy.html	(from https://www.irritime.com/pt)
11:14:26	748498/748498	---MCZ	200	added ('OK')	text/html	etag:W/%222f34af9b3625d37965985fa0f9a12f94%22	https://www.irritime.com/pt/corporate/sustainable-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/corporate/sustainable-policy.html	(from https://www.irritime.com/pt)
11:14:27	724967/724967	---MCZ	200	added ('OK')	text/html	etag:W/%22e44dc4f23e58c25a361941f3f655a42e%22	https://www.irritime.com/pt/corporate/marketing-and-global-presence	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/corporate/marketing-and-global-presence.html	(from https://www.irritime.com/pt)
11:14:27	1066144/1066144	---MCZ	200	added ('OK')	text/html	etag:W/%224fe09f4352a4578fb2ada2f71a851216%22	https://www.irritime.com/pt/contact	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/contact.html	(from https://www.irritime.com/pt)
11:14:28	719014/719014	---MCZ	200	added ('OK')	text/html	etag:W/%2295af822db74a21cc1e9f54bd846b0164%22	https://www.irritime.com/pt/p-d-p-a	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/p-d-p-a.html	(from https://www.irritime.com/pt)
11:14:28	711059/711059	---MCZ	200	added ('OK')	text/html	etag:W/%22eeb40ecdb6d24d2453a8e47af3beb36e%22	https://www.irritime.com/pt/privacy-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/privacy-policy.html	(from https://www.irritime.com/pt)
11:14:29	709417/709417	---MCZ	200	added ('OK')	text/html	etag:W/%22a6d76a94b54d4029023389b393d61999%22	https://www.irritime.com/pt/terms-and-conditions	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/terms-and-conditions.html	(from https://www.irritime.com/pt)
11:14:30	708595/708595	---MCZ	200	added ('OK')	text/html	etag:W/%22233652c58ca78024c85abd8ed356108a%22	https://www.irritime.com/pt/cookie-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/cookie-policy.html	(from https://www.irritime.com/pt)
11:14:30	683/683	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Jul%202025%2016:14:30%20GMT	https://www.irritime.com/ru/blog-feed.xml	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/blog-feed.xml	(from https://www.irritime.com/ru)
11:14:31	838031/838031	---MCZ	200	added ('OK')	text/html	etag:W/%22196e48f657637c9cc8459d3cda4821c0%22	https://www.irritime.com/ru/products	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/products.html	(from https://www.irritime.com/ru)
11:14:31	847371/847371	---MCZ	200	added ('OK')	text/html	etag:W/%22e66f65aad325f61ee1d023b20e430b71%22	https://www.irritime.com/ru/products/drip-irrigation-pipe	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/products/drip-irrigation-pipe.html	(from https://www.irritime.com/ru)
11:14:31	825938/825938	---MCZ	200	added ('OK')	text/html	etag:W/%22298627a86cd3534dc86f3f17e0457fb0%22	https://www.irritime.com/ru/products/drippers-and-accessories	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/products/drippers-and-accessories.html	(from https://www.irritime.com/ru)
11:14:32	822239/822239	---MCZ	200	added ('OK')	text/html	etag:W/%2203ebde7514e938c42402993cdd5d0e45%22	https://www.irritime.com/ru/products/drip-irrigation-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/products/drip-irrigation-fittings.html	(from https://www.irritime.com/ru)
11:14:32	39740867/39740867	---M--	200	added ('OK')	application/pdf	etag:%22d30ba3f3354921dea303f0aaa1774d3d%22	https://www.irritime.com/pt/_files/ugd/d2bb1e_560ebb1ce9814ae094875867e1ae997e.pdf?index=true	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/pt/_files/ugd/catalog%20PT.pdf_;%20filename_=UTF-8''catalog%20PT08a5.pdf	(from https://www.irritime.com/pt)
11:14:32	738433/738433	---MCZ	200	added ('OK')	text/html	etag:W/%22cbe7e0c4146ba0727494652035379aa9%22	https://www.irritime.com/ru/products/micro-sprinkler	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/products/micro-sprinkler.html	(from https://www.irritime.com/ru)
11:14:33	750173/750173	---MCZ	200	added ('OK')	text/html	etag:W/%225a86598f3dac86ae9d081722eff07596%22	https://www.irritime.com/ru/products/filter-system	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/products/filter-system.html	(from https://www.irritime.com/ru)
11:14:33	771110/771110	---MCZ	200	added ('OK')	text/html	etag:W/%2203fce618dee7596a105e471be61bccf3%22	https://www.irritime.com/ru/products/pp-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/products/pp-fittings.html	(from https://www.irritime.com/ru)
11:14:33	760207/760207	---MCZ	200	added ('OK')	text/html	etag:W/%2206074fb3a24747ad1d300594aaa14f03%22	https://www.irritime.com/ru/corporate/about-us	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/corporate/about-us.html	(from https://www.irritime.com/ru)
11:14:34	732835/732835	---MCZ	200	added ('OK')	text/html	etag:W/%229677178f80199f94527d1251c748c7d6%22	https://www.irritime.com/ru/corporate/rd-and-innovation	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/corporate/rd-and-innovation.html	(from https://www.irritime.com/ru)
11:14:34	729065/729065	---MCZ	200	added ('OK')	text/html	etag:W/%2229b1aeae4567adeb97d38b6e28989ed4%22	https://www.irritime.com/ru/corporate/quality-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/corporate/quality-policy.html	(from https://www.irritime.com/ru)
11:14:35	751477/751477	---MCZ	200	added ('OK')	text/html	etag:W/%2255273fc2fe40dd13ab27e3b12c95c4ed%22	https://www.irritime.com/ru/corporate/sustainable-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/corporate/sustainable-policy.html	(from https://www.irritime.com/ru)
11:14:35	723747/723747	---MCZ	200	added ('OK')	text/html	etag:W/%22fb054de205f9973c7eb4988baf315dff%22	https://www.irritime.com/ru/corporate/marketing-and-global-presence	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/corporate/marketing-and-global-presence.html	(from https://www.irritime.com/ru)
11:14:35	1064013/1064013	---MCZ	200	added ('OK')	text/html	etag:W/%2225941517867002369ac0ac206c990bcd%22	https://www.irritime.com/ru/contact	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/contact.html	(from https://www.irritime.com/ru)
11:14:37	683/683	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Jul%202025%2016:14:37%20GMT	https://www.irritime.com/tr/blog-feed.xml	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/blog-feed.xml	(from https://www.irritime.com/tr)
11:14:38	838144/838144	---MCZ	200	added ('OK')	text/html	etag:W/%22b6e6f168e6a3496c935ad827efb0a733%22	https://www.irritime.com/tr/products	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/products.html	(from https://www.irritime.com/tr)
11:14:38	843389/843389	---MCZ	200	added ('OK')	text/html	etag:W/%22896d778ca1245a80e4dafcedba90d8cd%22	https://www.irritime.com/tr/products/drip-irrigation-pipe	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/products/drip-irrigation-pipe.html	(from https://www.irritime.com/tr)
11:14:39	817245/817245	---MCZ	200	added ('OK')	text/html	etag:W/%22a7d0878acf465dbe41027898c43cd8b8%22	https://www.irritime.com/tr/products/drippers-and-accessories	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/products/drippers-and-accessories.html	(from https://www.irritime.com/tr)
11:14:39	817259/817259	---MCZ	200	added ('OK')	text/html	etag:W/%2278c86c0cc03f7abbbbd6519e2364d307%22	https://www.irritime.com/tr/products/drip-irrigation-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/products/drip-irrigation-fittings.html	(from https://www.irritime.com/tr)
11:14:40	738400/738400	---MCZ	200	added ('OK')	text/html	etag:W/%22c790d2d497a22e1caa8b4eb276f3e6ce%22	https://www.irritime.com/tr/products/micro-sprinkler	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/products/micro-sprinkler.html	(from https://www.irritime.com/tr)
11:14:40	748635/748635	---MCZ	200	added ('OK')	text/html	etag:W/%2201f63771d25bd1fb21c2fe84b7044d54%22	https://www.irritime.com/tr/products/filter-system	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/products/filter-system.html	(from https://www.irritime.com/tr)
11:14:41	770514/770514	---MCZ	200	added ('OK')	text/html	etag:W/%2277fb316ffdd1d6de81eb3eeb962ca09e%22	https://www.irritime.com/tr/products/pp-fittings	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/products/pp-fittings.html	(from https://www.irritime.com/tr)
11:14:41	35058826/35058826	---M--	200	added ('OK')	application/pdf	etag:%22cecf1d717095913dbbd7fb7df9ccb62d%22	https://www.irritime.com/ru/_files/ugd/d2bb1e_71fefde132234da8a32cb60c95bbca86.pdf	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/ru/_files/ugd/catalog%20RU.pdf_;%20filename_=UTF-8''catalog%20RU.pdf	(from https://www.irritime.com/ru)
11:14:41	757158/757158	---MCZ	200	added ('OK')	text/html	etag:W/%22c173b43d37b7717cb0aec8c0143d93d5%22	https://www.irritime.com/tr/corporate/about-us	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/corporate/about-us.html	(from https://www.irritime.com/tr)
11:14:42	734564/734564	---MCZ	200	added ('OK')	text/html	etag:W/%22dc4644ac6e2d0bdbd8c8b09093ca86c3%22	https://www.irritime.com/tr/corporate/rd-and-innovation	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/corporate/rd-and-innovation.html	(from https://www.irritime.com/tr)
11:14:42	725624/725624	---MCZ	200	added ('OK')	text/html	etag:W/%22353b30ca432df1adad2ea9dc9efe2c9d%22	https://www.irritime.com/tr/corporate/quality-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/corporate/quality-policy.html	(from https://www.irritime.com/tr)
11:14:42	746838/746838	---MCZ	200	added ('OK')	text/html	etag:W/%225b73c60b64a0e1a92efc6f00742bb9b0%22	https://www.irritime.com/tr/corporate/sustainable-policy	C:/My%20Web%20Sites/MiCopiaWeb/MiCopiaWeb/www.irritime.com/tr/corporate/sustainable-policy.html	(from https://www.irritime.com/tr)
